nodeName	altName	nodeAttr[nodesPresent, ]
KIAA2013	KIAA2013	turquoise
KIAA2026	KIAA2026	turquoise
KIF11	KIF11	turquoise
KIF16B	KIF16B	turquoise
KIF1BP	NA	turquoise
KIF1C	KIF1C	turquoise
KIF20B	KIF20B	turquoise
KIF22	KIF22	turquoise
KIF3C	KIF3C	turquoise
KIFC1	KIFC1	turquoise
KIN	KIN	turquoise
KIR2DL2	KIR2DL2	turquoise
KIR2DS4	KIR2DS4	turquoise
KIR3DL1	KIR3DL1	turquoise
KLF11	KLF11	turquoise
KLF4	KLF4	turquoise
KLF6	KLF6	turquoise
KLHDC2	KLHDC2	turquoise
KLHDC3	KLHDC3	turquoise
KLHDC4	KLHDC4	turquoise
KLHDC8B	KLHDC8B	turquoise
KLHL11	KLHL11	turquoise
KLHL20	KLHL20	turquoise
KLHL21	KLHL21	turquoise
KLHL22	KLHL22	turquoise
KLHL24	KLHL24	turquoise
KLHL25	KLHL25	turquoise
KLHL36	KLHL36	turquoise
KLHL42	NA	turquoise
KLHL5	KLHL5	turquoise
KLHL7	KLHL7	turquoise
KLHL8	KLHL8	turquoise
KLHL9	KLHL9	turquoise
KLRA1P	NA	turquoise
KMT2B	NA	turquoise
KMT2D	NA	turquoise
KMT5A	NA	turquoise
KNDC1	KNDC1	turquoise
KPNA3	KPNA3	turquoise
KPNA4	KPNA4	turquoise
KPNA5	KPNA5	turquoise
KPNA6	KPNA6	turquoise
KPNB1	KPNB1	turquoise
KREMEN1	KREMEN1	turquoise
KRR1	KRR1	turquoise
KRT16	KRT16	turquoise
KRT18P55	NA	turquoise
KRT74	KRT74	turquoise
KRTAP5.8	NA	turquoise
KSR1	KSR1	turquoise
KXD1	NA	turquoise
L2HGDH	L2HGDH	turquoise
L3MBTL1	NA	turquoise
L3MBTL2	L3MBTL2	turquoise
L3MBTL3	L3MBTL3	turquoise
LAIR1	LAIR1	turquoise
LAMP1	LAMP1	turquoise
LAMTOR1	NA	turquoise
LANCL1	LANCL1	turquoise
LAPTM4B	LAPTM4B	turquoise
LARP1	LARP1	turquoise
LARP1B	NA	turquoise
LARS2	LARS2	turquoise
LAT	LAT	turquoise
LATS2	LATS2	turquoise
LCAT	LCAT	turquoise
LCE1F	LCE1F	turquoise
LCE2A	LCE2A	turquoise
LCE2D	LCE2D	turquoise
LCK	LCK	turquoise
LCMT2	LCMT2	turquoise
LCP2	LCP2	turquoise
LDHA	LDHA	turquoise
LDHB	LDHB	turquoise
LDLRAD4	NA	turquoise
LDLRAP1	LDLRAP1	turquoise
LENG8	LENG8	turquoise
LETM2	LETM2	turquoise
LGALS1	LGALS1	turquoise
LGALS4	LGALS4	turquoise
LGALS9	LGALS9	turquoise
LGMN	LGMN	turquoise
LGR4	LGR4	turquoise
LIF	LIF	turquoise
LIG3	LIG3	turquoise
LIG4	LIG4	turquoise
LILRA1	LILRA1	turquoise
LILRA2	LILRA2	turquoise
LILRA3	LILRA3	turquoise
LILRA4	LILRA4	turquoise
LILRA5	LILRA5	turquoise
LILRB3	LILRB3	turquoise
LILRB4	LILRB4	turquoise
LILRB5	LILRB5	turquoise
LILRP2	LILRP2	turquoise
LIMS1	LIMS1	turquoise
LIN37	LIN37	turquoise
LIN52	LIN52	turquoise
LINC00115	NA	turquoise
LINC00260	NA	turquoise
LINC00265	NA	turquoise
LINC00313	NA	turquoise
LINC00515	NA	turquoise
LINC00656	NA	turquoise
LINC00672	NA	turquoise
LINC00689	NA	turquoise
LINC00880	NA	turquoise
LINC00886	NA	turquoise
LINC00968	NA	turquoise
LINC01000	NA	turquoise
LINC01002	NA	turquoise
LINC01133	NA	turquoise
LINC01137	NA	turquoise
LINC01138	NA	turquoise
LINC01146	NA	turquoise
LINC01354	NA	turquoise
LINC01560	NA	turquoise
LINC01578	NA	turquoise
LINC01588	NA	turquoise
LINC01619	NA	turquoise
LINC02210	NA	turquoise
LINS1	LINS1	turquoise
LIPC	LIPC	turquoise
LIPT1	LIPT1	turquoise
LIX1L	LIX1L	turquoise
LLGL2	LLGL2	turquoise
LMBRD1	LMBRD1	turquoise
LMNB1	LMNB1	turquoise
LMO7	LMO7	turquoise
LMTK2	LMTK2	turquoise
LNPK	NA	turquoise
LOC100128164	LOC100128164	turquoise
LOC100129434	LOC100129434	turquoise
LOC100130744	LOC100130744	turquoise
LOC100132356	NA	turquoise
LOC100288254	NA	turquoise
LOC100288570	NA	turquoise
LOC100294145	NA	turquoise
LOC100506098	NA	turquoise
LOC100507412	NA	turquoise
LOC100507642	NA	turquoise
LOC101927482	NA	turquoise
LOC101927588	NA	turquoise
LOC101929172	NA	turquoise
LOC102546299	NA	turquoise
LOC102606465	NA	turquoise
LOC105370259	NA	turquoise
LOC148413	LOC148413	turquoise
LOC171391	NA	turquoise
LOC220077	LOC220077	turquoise
LOC220729	LOC220729	turquoise
LOC284454	LOC284454	turquoise
LOC389641	LOC389641	turquoise
LOC407835	LOC407835	turquoise
LOC541472	LOC541472	turquoise
LOC642852	NA	turquoise
LOC644936	LOC644936	turquoise
LOC728743	NA	turquoise
LOC729732	NA	turquoise
LOC90246	LOC90246	turquoise
LONP2	LONP2	turquoise
LOXHD1	LOXHD1	turquoise
LOXL1	LOXL1	turquoise
LOXL3	LOXL3	turquoise
LPAR6	NA	turquoise
LPCAT1	LPCAT1	turquoise
LPCAT2	LPCAT2	turquoise
LPP	LPP	turquoise
LRCH1	LRCH1	turquoise
LRG1	LRG1	turquoise
LRP10	LRP10	turquoise
LRPAP1	LRPAP1	turquoise
LRR1	NA	turquoise
LRRC1	LRRC1	turquoise
LRRC18	LRRC18	turquoise
LRRC23	LRRC23	turquoise
LRRC25	LRRC25	turquoise
LRRC28	LRRC28	turquoise
LRRC29	LRRC29	turquoise
LRRC37A4P	NA	turquoise
LRRC37B	LRRC37B	turquoise
LRRC4	LRRC4	turquoise
LRRC47	LRRC47	turquoise
LRRC8A	LRRC8A	turquoise
LRRC8C	LRRC8C	turquoise
LRRC8D	LRRC8D	turquoise
LRRFIP1	LRRFIP1	turquoise
LRRN3	LRRN3	turquoise
LRTOMT	LRTOMT	turquoise
LRWD1	LRWD1	turquoise
LSM11	LSM11	turquoise
LSM12	LSM12	turquoise
LSM2	LSM2	turquoise
LSM4	LSM4	turquoise
LSM7	LSM7	turquoise
LST1	LST1	turquoise
LTB	LTB	turquoise
LTB4R	LTB4R	turquoise
LTBP3	LTBP3	turquoise
LUZP1	LUZP1	turquoise
LY86	LY86	turquoise
LY9	LY9	turquoise
LYN	LYN	turquoise
LYPLA1	LYPLA1	turquoise
LYPLA2P1	LYPLA2P1	turquoise
LYRM4	LYRM4	turquoise
LYSMD2	LYSMD2	turquoise
LZTFL1	LZTFL1	turquoise
LZTR1	LZTR1	turquoise
M6PR	M6PR	turquoise
MAB21L2	MAB21L2	turquoise
MAD1L1	MAD1L1	turquoise
MAD2L2	MAD2L2	turquoise
MADD	MADD	turquoise
MAEA	MAEA	turquoise
MAFG	MAFG	turquoise
MAGEA5	MAGEA5	turquoise
MAGED1	MAGED1	turquoise
MAGED2	MAGED2	turquoise
MAGOH	MAGOH	turquoise
MAK16	MAK16	turquoise
MALAT1	MALAT1	turquoise
MALT1	MALT1	turquoise
MAN1B1.AS1	NA	turquoise
MAN2A2	MAN2A2	turquoise
MAN2B2	MAN2B2	turquoise
MAN2C1	MAN2C1	turquoise
MANEAL	MANEAL	turquoise
MANF	NA	turquoise
MAP1LC3B	MAP1LC3B	turquoise
MAP1S	MAP1S	turquoise
MAP2K1	MAP2K1	turquoise
MAP3K12	MAP3K12	turquoise
MAP3K2	MAP3K2	turquoise
MAP3K6	MAP3K6	turquoise
MAP3K8	MAP3K8	turquoise
MAP4	MAP4	turquoise
MAP4K1	MAP4K1	turquoise
MAP4K2	MAP4K2	turquoise
MAP4K4	MAP4K4	turquoise
MAP7D1	MAP7D1	turquoise
MAP7D3	MAP7D3	turquoise
MAPK13	MAPK13	turquoise
MAPK1IP1L	MAPK1IP1L	turquoise
MAPKAP1	MAPKAP1	turquoise
MAPKAPK5	MAPKAPK5	turquoise
MAPKBP1	MAPKBP1	turquoise
MAPRE1	MAPRE1	turquoise
MAPRE2	MAPRE2	turquoise
MARC1	NA	turquoise
MARCH1	NA	turquoise
MARCH6	NA	turquoise
MARF1	NA	turquoise
MARK2	MARK2	turquoise
MATK	MATK	turquoise
MATN1	MATN1	turquoise
MAU2	NA	turquoise
MAZ	MAZ	turquoise
MBD3	MBD3	turquoise
MBLAC1	NA	turquoise
MBNL2	MBNL2	turquoise
MBOAT2	MBOAT2	turquoise
MBOAT7	MBOAT7	turquoise
MBTPS1	MBTPS1	turquoise
MCAT	MCAT	turquoise
MCEE	MCEE	turquoise
MCF2L	MCF2L	turquoise
MCF2L.AS1	NA	turquoise
MCM3AP	MCM3AP	turquoise
MCM5	MCM5	turquoise
MCM6	MCM6	turquoise
MCRS1	MCRS1	turquoise
MCTS1	MCTS1	turquoise
MCUB	NA	turquoise
MDGA1	MDGA1	turquoise
MDH2	MDH2	turquoise
MDN1	MDN1	turquoise
ME3	ME3	turquoise
MECP2	MECP2	turquoise
MED1	MED1	turquoise
MED11	MED11	turquoise
MED12L	MED12L	turquoise
MED13	MED13	turquoise
MED14OS	NA	turquoise
MED15	MED15	turquoise
MED19	MED19	turquoise
MED20	MED20	turquoise
MED26	MED26	turquoise
MED29	MED29	turquoise
MED4	MED4	turquoise
MED6	MED6	turquoise
MED8	MED8	turquoise
MED9	MED9	turquoise
MEF2A	MEF2A	turquoise
MEGF6	MEGF6	turquoise
MELK	MELK	turquoise
MEN1	MEN1	turquoise
MEOX1	MEOX1	turquoise
MEPCE	MEPCE	turquoise
MERTK	MERTK	turquoise
MESD	NA	turquoise
MESP1	MESP1	turquoise
METAP1	METAP1	turquoise
METAP2	METAP2	turquoise
METRN	METRN	turquoise
METTL13	NA	turquoise
METTL16	NA	turquoise
METTL17	NA	turquoise
METTL21A	NA	turquoise
METTL2A	METTL2A	turquoise
METTL2B	METTL2B	turquoise
METTL3	METTL3	turquoise
METTL9	METTL9	turquoise
MEX3C	MEX3C	turquoise
MFAP1	MFAP1	turquoise
MFAP3	MFAP3	turquoise
MFN2	MFN2	turquoise
MFRP	MFRP	turquoise
MFSD12	NA	turquoise
MFSD14A	NA	turquoise
MFSD5	MFSD5	turquoise
MFSD7	MFSD7	turquoise
MFSD8	MFSD8	turquoise
MGAT4B	MGAT4B	turquoise
MGRN1	MGRN1	turquoise
MGST3	MGST3	turquoise
MIB1	MIB1	turquoise
MIB2	MIB2	turquoise
MICAL3	MICAL3	turquoise
MICALL1	MICALL1	turquoise
MICU1	NA	turquoise
MIDN	MIDN	turquoise
MIEF1	NA	turquoise
MIEF2	NA	turquoise
MIF	MIF	turquoise
MINOS1P1	NA	turquoise
MIPEP	MIPEP	turquoise
MIR17HG	NA	turquoise
MIR503HG	NA	turquoise
MIS12	MIS12	turquoise
MIS18A	NA	turquoise
MITF	MITF	turquoise
MKL1	MKL1	turquoise
MKNK1	MKNK1	turquoise
MKNK2	MKNK2	turquoise
MKRN2	MKRN2	turquoise
MKS1	MKS1	turquoise
MLEC	MLEC	turquoise
MLF1	MLF1	turquoise
MLKL	MLKL	turquoise
MLLT10	MLLT10	turquoise
MLLT3	MLLT3	turquoise
MLST8	NA	turquoise
MLX	MLX	turquoise
MMAB	MMAB	turquoise
MMD	MMD	turquoise
MMP11	MMP11	turquoise
MMP25	MMP25	turquoise
MMS22L	NA	turquoise
MND1	MND1	turquoise
MNT	MNT	turquoise
MOB3A	NA	turquoise
MOB3C	NA	turquoise
MORC2	MORC2	turquoise
MORC2.AS1	NA	turquoise
MORF4L1	MORF4L1	turquoise
MORF4L2	MORF4L2	turquoise
MORN2	NA	turquoise
MOSPD3	MOSPD3	turquoise
MPDU1	MPDU1	turquoise
MPEG1	MPEG1	turquoise
MPG	MPG	turquoise
MPHOSPH9	MPHOSPH9	turquoise
MPL	MPL	turquoise
MPLKIP	NA	turquoise
MPP6	MPP6	turquoise
MPP7	MPP7	turquoise
MPPE1	MPPE1	turquoise
MPV17L2	NA	turquoise
MPZL1	MPZL1	turquoise
MRFAP1	MRFAP1	turquoise
MRFAP1L1	MRFAP1L1	turquoise
MRPL10	MRPL10	turquoise
MRPL15	MRPL15	turquoise
MRPL17	MRPL17	turquoise
MRPL2	MRPL2	turquoise
MRPL20	MRPL20	turquoise
MRPL27	MRPL27	turquoise
MRPL34	MRPL34	turquoise
MRPL36	MRPL36	turquoise
MRPL37	MRPL37	turquoise
MRPL38	MRPL38	turquoise
MRPL4	MRPL4	turquoise
MRPL40	MRPL40	turquoise
MRPL43	MRPL43	turquoise
MRPL49	MRPL49	turquoise
MRPL53	MRPL53	turquoise
MRPL54	MRPL54	turquoise
MRPS10	MRPS10	turquoise
MRPS11	MRPS11	turquoise
MRPS12	MRPS12	turquoise
MRPS14	MRPS14	turquoise
MRPS15	MRPS15	turquoise
MRPS23	MRPS23	turquoise
MRPS27	MRPS27	turquoise
MRPS36	MRPS36	turquoise
MRS2	MRS2	turquoise
MRTO4	MRTO4	turquoise
MRVI1	MRVI1	turquoise
MS4A4A	MS4A4A	turquoise
MS4A7	MS4A7	turquoise
MSANTD2	NA	turquoise
MSANTD3	NA	turquoise
MSL2	MSL2	turquoise
MSN	MSN	turquoise
MST1L	NA	turquoise
MSX2P1	MSX2P1	turquoise
MT1L	MT1L	turquoise
MT1X	MT1X	turquoise
MTA3	MTA3	turquoise
MTAP	MTAP	turquoise
MTCH1	MTCH1	turquoise
MTCH2	MTCH2	turquoise
MTCP1	MTCP1	turquoise
MTDH	MTDH	turquoise
MTFP1	NA	turquoise
MTFR1	MTFR1	turquoise
MTG2	NA	turquoise
MTHFD1	MTHFD1	turquoise
MTHFD1L	MTHFD1L	turquoise
MTHFD2P1	NA	turquoise
MTHFSD	MTHFSD	turquoise
MTMR12	MTMR12	turquoise
MTMR2	MTMR2	turquoise
MTMR3	MTMR3	turquoise
MTMR4	MTMR4	turquoise
MTMR9	MTMR9	turquoise
MTO1	MTO1	turquoise
MTRF1L	MTRF1L	turquoise
MTRR	MTRR	turquoise
MTTP	MTTP	turquoise
MTURN	NA	turquoise
MTUS1	MTUS1	turquoise
MTX1	MTX1	turquoise
MUC2	MUC2	turquoise
MUC3A	MUC3A	turquoise
MUC5AC	MUC5AC	turquoise
MUM1	MUM1	turquoise
MUS81	MUS81	turquoise
MVB12B	NA	turquoise
MVK	MVK	turquoise
MVP	MVP	turquoise
MX2	MX2	turquoise
MXD3	MXD3	turquoise
MXD4	MXD4	turquoise
MXRA7	MXRA7	turquoise
MYC	MYC	turquoise
MYD88	MYD88	turquoise
MYH14	MYH14	turquoise
MYH3	MYH3	turquoise
MYH9	MYH9	turquoise
MYLIP	MYLIP	turquoise
MYO10	MYO10	turquoise
MYO15B	MYO15B	turquoise
MYO18B	MYO18B	turquoise
MYO1E	MYO1E	turquoise
MYO1F	MYO1F	turquoise
MYO1G	MYO1G	turquoise
MYO9A	MYO9A	turquoise
N6AMT1	N6AMT1	turquoise
NAA10	NA	turquoise
NAA30	NA	turquoise
NAALADL1	NAALADL1	turquoise
NAB2	NAB2	turquoise
NABP2	NA	turquoise
NADK	NADK	turquoise
NAGA	NAGA	turquoise
NAGK	NAGK	turquoise
NAGLU	NAGLU	turquoise
NAIP	NAIP	turquoise
NAP1L4	NAP1L4	turquoise
NAP1L5	NAP1L5	turquoise
NAPEPLD	NAPEPLD	turquoise
NAPG	NAPG	turquoise
NAPSA	NAPSA	turquoise
NARF	NARF	turquoise
NARS2	NARS2	turquoise
NAT6	NAT6	turquoise
NAT9	NAT9	turquoise
NBAS	NA	turquoise
NBPF14	NBPF14	turquoise
NBPF3	NBPF3	turquoise
NCALD	NCALD	turquoise
NCAPD3	NCAPD3	turquoise
NCAPH2	NCAPH2	turquoise
NCBP2.AS2	NA	turquoise
NCF4	NCF4	turquoise
NCK1	NCK1	turquoise
NCKAP1L	NCKAP1L	turquoise
NCKIPSD	NCKIPSD	turquoise
NCLN	NCLN	turquoise
NCOA5	NCOA5	turquoise
NCOA6	NCOA6	turquoise
NCR3	NCR3	turquoise
NDC80	NDC80	turquoise
NDE1	NDE1	turquoise
NDEL1	NDEL1	turquoise
NDRG1	NDRG1	turquoise
NDST1	NDST1	turquoise
NDST2	NDST2	turquoise
NDUFA10	NDUFA10	turquoise
NDUFA11	NDUFA11	turquoise
NDUFA12	NDUFA12	turquoise
NDUFA13	NDUFA13	turquoise
NDUFA8	NDUFA8	turquoise
NDUFB10	NDUFB10	turquoise
NDUFB7	NDUFB7	turquoise
NDUFB8	NDUFB8	turquoise
NDUFC1	NDUFC1	turquoise
NDUFS2	NDUFS2	turquoise
NDUFS3	NDUFS3	turquoise
NDUFS6	NDUFS6	turquoise
NDUFS8	NDUFS8	turquoise
NDUFV1	NDUFV1	turquoise
NDUFV2	NDUFV2	turquoise
NECAB3	NECAB3	turquoise
NECAP2	NECAP2	turquoise
NECTIN1	NA	turquoise
NEDD8	NEDD8	turquoise
NEK8	NEK8	turquoise
NEK9	NEK9	turquoise
NELL2	NELL2	turquoise
NENF	NENF	turquoise
NEPRO	NA	turquoise
NETO2	NETO2	turquoise
NEU1	NEU1	turquoise
NEURL1	NA	turquoise
NEURL1B	NA	turquoise
NEURL4	NA	turquoise
NEXN	NEXN	turquoise
NEXN.AS1	NA	turquoise
NF2	NF2	turquoise
NFAM1	NFAM1	turquoise
NFATC2IP	NFATC2IP	turquoise
NFATC3	NFATC3	turquoise
NFIC	NFIC	turquoise
NFKB1	NFKB1	turquoise
NFKBIA	NFKBIA	turquoise
NFKBIB	NFKBIB	turquoise
NFRKB	NFRKB	turquoise
NFYA	NFYA	turquoise
NGF	NGF	turquoise
NGRN	NGRN	turquoise
NHLRC2	NHLRC2	turquoise
NHLRC4	NA	turquoise
NICN1	NICN1	turquoise
NIF3L1	NIF3L1	turquoise
NIN	NIN	turquoise
NINJ1	NINJ1	turquoise
NIPA1	NIPA1	turquoise
NIPA2	NIPA2	turquoise
NIPBL	NIPBL	turquoise
NIPBL.AS1	NA	turquoise
NIPSNAP1	NIPSNAP1	turquoise
NISCH	NISCH	turquoise
NIT1	NIT1	turquoise
NKAPD1	NA	turquoise
NKG7	NKG7	turquoise
NKIRAS2	NKIRAS2	turquoise
NKTR	NKTR	turquoise
NKX6.3	NA	turquoise
NLE1	NLE1	turquoise
NLGN3	NLGN3	turquoise
NLRC5	NLRC5	turquoise
NLRP1	NLRP1	turquoise
NLRP12	NLRP12	turquoise
NLRP3	NLRP3	turquoise
NLRP7	NLRP7	turquoise
NLRX1	NLRX1	turquoise
NME2	NME2	turquoise
NME4	NME4	turquoise
NME6	NME6	turquoise
NMI	NMI	turquoise
NMRAL1	NMRAL1	turquoise
NOB1	NOB1	turquoise
NOD1	NOD1	turquoise
NOL11	NOL11	turquoise
NOL6	NOL6	turquoise
NOLC1	NOLC1	turquoise
NOMO1	NOMO1	turquoise
NOP16	NOP16	turquoise
NOP2	NOP2	turquoise
NOP53	NA	turquoise
NOP56	NOP56	turquoise
NOSIP	NOSIP	turquoise
NOTCH1	NOTCH1	turquoise
NOV	NOV	turquoise
NPCDR1	NPCDR1	turquoise
NPDC1	NPDC1	turquoise
NPIPA1	NA	turquoise
NPIPB12	NA	turquoise
NPIPB7	NA	turquoise
NPL	NPL	turquoise
NPRL2	NA	turquoise
NR1D1	NR1D1	turquoise
NR1H3	NR1H3	turquoise
NR2C2AP	NR2C2AP	turquoise
NR2F1	NR2F1	turquoise
NR3C2	NR3C2	turquoise
NRBF2	NRBF2	turquoise
NRDC	NA	turquoise
NRDE2	NA	turquoise
NRF1	NRF1	turquoise
NRG1	NRG1	turquoise
NRIP2	NRIP2	turquoise
NRROS	NA	turquoise
NSD1	NSD1	turquoise
NSD2	NA	turquoise
NSD3	NA	turquoise
NSDHL	NSDHL	turquoise
NSFL1C	NSFL1C	turquoise
NSMCE1	NSMCE1	turquoise
NSMCE3	NA	turquoise
NSMCE4A	NSMCE4A	turquoise
NSMF	NA	turquoise
NSUN5	NSUN5	turquoise
NSUN6	NSUN6	turquoise
NSUN7	NSUN7	turquoise
NT5C1A	NT5C1A	turquoise
NT5C1B	NT5C1B	turquoise
NT5DC2	NT5DC2	turquoise
NT5DC3	NT5DC3	turquoise
NT5E	NT5E	turquoise
NTHL1	NTHL1	turquoise
NUBP1	NUBP1	turquoise
NUCB2	NUCB2	turquoise
NUDC	NUDC	turquoise
NUDCD1	NUDCD1	turquoise
NUDCD3	NUDCD3	turquoise
NUDT14	NUDT14	turquoise
NUDT15	NUDT15	turquoise
NUDT16L1	NUDT16L1	turquoise
NUDT18	NUDT18	turquoise
NUDT2	NUDT2	turquoise
NUP205	NUP205	turquoise
NUP37	NUP37	turquoise
NUP85	NUP85	turquoise
NUP93	NUP93	turquoise
NUP98	NUP98	turquoise
NUPL2	NUPL2	turquoise
NVL	NVL	turquoise
NXT1	NXT1	turquoise
OAF	OAF	turquoise
OAZ1	OAZ1	turquoise
OCEL1	OCEL1	turquoise
OCIAD1	OCIAD1	turquoise
ODF2	ODF2	turquoise
OFD1	OFD1	turquoise
OGDH	OGDH	turquoise
OGFOD1	OGFOD1	turquoise
OGG1	OGG1	turquoise
OIP5	OIP5	turquoise
OLA1	OLA1	turquoise
OLFM2	OLFM2	turquoise
OMA1	OMA1	turquoise
OPLAH	OPLAH	turquoise
OPN3	OPN3	turquoise
OPTC	OPTC	turquoise
OR2A9P	OR2A9P	turquoise
ORAI1	ORAI1	turquoise
ORAI2	ORAI2	turquoise
ORC2	NA	turquoise
ORC6	NA	turquoise
ORM1	ORM1	turquoise
ORMDL2	ORMDL2	turquoise
OS9	OS9	turquoise
OSBP	OSBP	turquoise
OSBPL11	OSBPL11	turquoise
OSBPL9	OSBPL9	turquoise
OSCAR	OSCAR	turquoise
OSER1	NA	turquoise
OSGEPL1	OSGEPL1	turquoise
OSM	OSM	turquoise
OST4	NA	turquoise
OSTM1	OSTM1	turquoise
OTUD4	OTUD4	turquoise
OTUD5	OTUD5	turquoise
OTUD6B	OTUD6B	turquoise
OTUD7B	OTUD7B	turquoise
OTULIN	NA	turquoise
OVCA2	OVCA2	turquoise
OVGP1	OVGP1	turquoise
OXLD1	NA	turquoise
OXR1	OXR1	turquoise
P2RX1	P2RX1	turquoise
P2RX4	P2RX4	turquoise
P2RX5	P2RX5	turquoise
P2RX7	P2RX7	turquoise
P2RY10	P2RY10	turquoise
P2RY12	P2RY12	turquoise
P2RY2	P2RY2	turquoise
P2RY6	P2RY6	turquoise
P3H1	NA	turquoise
P3H2	NA	turquoise
P4HB	P4HB	turquoise
PA2G4	PA2G4	turquoise
PABPC1L	PABPC1L	turquoise
PABPN1	PABPN1	turquoise
PACSIN1	PACSIN1	turquoise
PADI2	PADI2	turquoise
PADI4	PADI4	turquoise
PAF1	PAF1	turquoise
PAGE2B	PAGE2B	turquoise
PAGE5	PAGE5	turquoise
PAGR1	NA	turquoise
PAK1	PAK1	turquoise
PAK2	PAK2	turquoise
PAM	PAM	turquoise
PAN2	PAN2	turquoise
PANK4	PANK4	turquoise
PANX2	PANX2	turquoise
PAPD7	NA	turquoise
PAPLN	PAPLN	turquoise
PAPSS1	PAPSS1	turquoise
PAPSS2	PAPSS2	turquoise
PAQR3	PAQR3	turquoise
PARD6A	PARD6A	turquoise
PARM1	NA	turquoise
PARP1	PARP1	turquoise
PARP12	PARP12	turquoise
PARP14	PARP14	turquoise
PARP15	PARP15	turquoise
PARP16	PARP16	turquoise
PARP4	PARP4	turquoise
PASK	PASK	turquoise
PAXBP1	NA	turquoise
PAXIP1	PAXIP1	turquoise
PAXX	NA	turquoise
PBLD	PBLD	turquoise
PBX2	PBX2	turquoise
PBX3	PBX3	turquoise
PCBP1	PCBP1	turquoise
PCBP1.AS1	NA	turquoise
PCBP2	PCBP2	turquoise
PCCA	PCCA	turquoise
PCCB	PCCB	turquoise
PCDHB9	PCDHB9	turquoise
PCID2	PCID2	turquoise
PCK2	PCK2	turquoise
PCMTD1	PCMTD1	turquoise
PCMTD2	PCMTD2	turquoise
PCNA	PCNA	turquoise
PCNX1	NA	turquoise
PCNX3	NA	turquoise
PCNX4	NA	turquoise
PCP2	PCP2	turquoise
PCSK7	PCSK7	turquoise
PDCD2	PDCD2	turquoise
PDCD6IP	PDCD6IP	turquoise
PDCL3	PDCL3	turquoise
PDE12	PDE12	turquoise
PDE4B	PDE4B	turquoise
PDE4DIP	PDE4DIP	turquoise
PDE6B	PDE6B	turquoise
PDGFA	PDGFA	turquoise
PDIA3	PDIA3	turquoise
PDK1	PDK1	turquoise
PDK3	PDK3	turquoise
PDRG1	PDRG1	turquoise
PDSS2	PDSS2	turquoise
PDXDC1	PDXDC1	turquoise
PDXDC2P.NPIPB14P	NA	turquoise
PDXK	PDXK	turquoise
PDZD3	PDZD3	turquoise
PDZK1IP1	PDZK1IP1	turquoise
PEA15	PEA15	turquoise
PECR	PECR	turquoise
PEG10	PEG10	turquoise
PELP1	PELP1	turquoise
PEMT	PEMT	turquoise
PER1	PER1	turquoise
PER3	PER3	turquoise
PEX10	PEX10	turquoise
PEX11A	PEX11A	turquoise
PEX11B	PEX11B	turquoise
PEX16	PEX16	turquoise
PEX19	PEX19	turquoise
PEX3	PEX3	turquoise
PEX5	PEX5	turquoise
PFAS	PFAS	turquoise
PFDN5	PFDN5	turquoise
PGA3	PGA3	turquoise
PGAP2	NA	turquoise
PGBD2	PGBD2	turquoise
PGGHG	NA	turquoise
PGK1	PGK1	turquoise
PGLS	PGLS	turquoise
PGLYRP1	PGLYRP1	turquoise
PGPEP1	PGPEP1	turquoise
PGRMC1	PGRMC1	turquoise
PGS1	PGS1	turquoise
PHACTR1	PHACTR1	turquoise
PHACTR4	PHACTR4	turquoise
PHB	PHB	turquoise
PHC2	PHC2	turquoise
PHC3	PHC3	turquoise
PHF1	PHF1	turquoise
PHF19	PHF19	turquoise
PHF2	PHF2	turquoise
PHF23	PHF23	turquoise
PHKA2	PHKA2	turquoise
PHKB	PHKB	turquoise
PHPT1	PHPT1	turquoise
PI4KB	PI4KB	turquoise
PIAS1	PIAS1	turquoise
PICALM	PICALM	turquoise
PIGC	PIGC	turquoise
PIGG	PIGG	turquoise
PIGM	PIGM	turquoise
PIGX	PIGX	turquoise
PIGY	PIGY	turquoise
PIK3AP1	PIK3AP1	turquoise
PIK3CB	PIK3CB	turquoise
PIK3CD	PIK3CD	turquoise
PIK3IP1	PIK3IP1	turquoise
PIK3R4	PIK3R4	turquoise
PIK3R6	PIK3R6	turquoise
PILRA	PILRA	turquoise
PIM3	PIM3	turquoise
PIMREG	NA	turquoise
PIP5K1B	PIP5K1B	turquoise
PITPNA	PITPNA	turquoise
PITPNC1	PITPNC1	turquoise
PITPNM1	PITPNM1	turquoise
PITRM1	PITRM1	turquoise
PKD1P1	NA	turquoise
PKD1P6	NA	turquoise
PKD2	PKD2	turquoise
PKIG	PKIG	turquoise
PKN1	PKN1	turquoise
PKNOX1	PKNOX1	turquoise
PLA2G4A	PLA2G4A	turquoise
PLA2G4C	PLA2G4C	turquoise
PLAGL1	PLAGL1	turquoise
PLAT	PLAT	turquoise
PLAU	PLAU	turquoise
PLAUR	PLAUR	turquoise
PLCB1	PLCB1	turquoise
PLCB2	PLCB2	turquoise
PLCG1	PLCG1	turquoise
PLCG2	PLCG2	turquoise
PLCL2	PLCL2	turquoise
PLCXD1	PLCXD1	turquoise
PLD3	PLD3	turquoise
PLEKHA5	PLEKHA5	turquoise
PLEKHG2	PLEKHG2	turquoise
PLEKHG3	PLEKHG3	turquoise
PLEKHJ1	PLEKHJ1	turquoise
PLEKHM3	PLEKHM3	turquoise
PLEKHO2	PLEKHO2	turquoise
